#
# 3-day summary product time series for bartlettir
#
# Site: bartlettir
# Veg Type: DB
# ROI ID Number: 1000
# Lat: 44.0646
# Lon: -71.2881
# Elev: 268
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-08-15
# Creation Time: 16:49:40
# Update Date: 2018-11-28
# Update Time: 05:16:59
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2013-01-14,2013,14,6,bartlettir_2013_01_14_120113.jpg,110.59847,110.06480,86.74864,0.35804,0.35977,96.30255,12.57766,101.90452,10.27017,83.54546,7.62173,0.36177,0.00426,0.36080,0.36595,0.36703,0.34109,0.01548,0.34389,0.34758,0.35413,24.94328,NA,NA,NA,NA,NA
2013-01-17,2013,17,6,bartlettir_2013_01_17_120106.jpg,100.07094,109.78214,100.74566,0.35345,0.32219,98.65467,14.43173,106.13595,12.91806,90.99257,8.22713,0.35870,0.00455,0.35861,0.36319,0.36372,0.33245,0.01166,0.33012,0.34289,0.34648,25.55275,NA,NA,NA,NA,NA
2013-01-20,2013,20,4,bartlettir_2013_01_20_120103.jpg,101.47329,111.20378,104.41733,0.35070,0.32001,99.12238,5.99492,108.21934,4.41148,94.77145,8.01222,0.35839,0.00674,0.35785,0.36373,0.36579,0.32810,0.01242,0.32194,0.33025,0.34174,25.98326,NA,NA,NA,NA,NA
2013-01-23,2013,23,4,bartlettir_2013_01_23_120107.jpg,107.41605,109.97558,95.46697,0.35152,0.34334,106.59462,0.95151,114.68895,3.18697,99.78809,4.11413,0.35716,0.00492,0.35667,0.36084,0.36262,0.33215,0.00878,0.33097,0.33944,0.34178,26.91599,NA,NA,NA,NA,NA
2013-01-26,2013,26,6,bartlettir_2013_01_26_120106.jpg,107.29459,110.41759,93.91558,0.35433,0.34430,106.64655,0.88164,114.80885,3.54517,98.56802,6.01551,0.35873,0.00528,0.35883,0.36401,0.36428,0.33352,0.01087,0.33672,0.34248,0.34492,27.67627,NA,NA,NA,NA,NA
2013-01-29,2013,29,6,bartlettir_2013_01_29_120106.jpg,83.52394,89.47154,76.68969,0.35834,0.33452,83.22666,9.50470,94.53138,9.68180,82.82209,6.98993,0.36263,0.00383,0.36228,0.36573,0.36704,0.31891,0.00965,0.31691,0.32451,0.33050,28.48527,NA,NA,NA,NA,NA
2013-02-01,2013,32,6,bartlettir_2013_02_01_120105.jpg,94.02738,103.59175,94.48560,0.35464,0.32190,102.55693,6.40625,113.82533,6.05924,99.89493,3.83046,0.35983,0.00504,0.36002,0.36471,0.36511,0.32409,0.00770,0.32499,0.32972,0.33253,29.34059,NA,NA,NA,NA,NA
2013-02-04,2013,35,6,bartlettir_2013_02_04_120106.jpg,99.16945,107.71880,97.90215,0.35342,0.32537,110.54070,6.80529,116.43680,6.52414,96.81781,2.53822,0.35944,0.00554,0.35924,0.36477,0.36551,0.34118,0.00827,0.34351,0.34741,0.34892,30.23929,NA,NA,NA,NA,NA
2013-02-07,2013,38,5,bartlettir_2013_02_07_120106.jpg,111.52306,115.00003,96.51611,0.35599,0.34523,99.50543,13.49015,110.09373,11.78542,95.52215,9.16770,0.36095,0.00490,0.36369,0.36496,0.36557,0.32520,0.01371,0.32062,0.33704,0.34195,30.86099,NA,NA,NA,NA,NA
2013-02-10,2013,41,6,bartlettir_2013_02_10_120106.jpg,110.81695,116.25243,98.32821,0.35726,0.34056,91.87635,15.46115,102.27757,14.01620,89.69051,8.83702,0.36026,0.00503,0.35857,0.36384,0.36685,0.32216,0.01186,0.32317,0.32909,0.33575,32.15436,NA,NA,NA,NA,NA
2013-02-13,2013,44,6,bartlettir_2013_02_13_120105.jpg,90.81250,104.14555,98.54482,0.35484,0.30941,104.55016,8.10020,116.10007,6.14174,101.10558,3.01320,0.36069,0.00489,0.36083,0.36475,0.36586,0.32457,0.01436,0.32375,0.33527,0.34157,33.16433,NA,NA,NA,NA,NA
2013-02-16,2013,47,6,bartlettir_2013_02_16_120133.jpg,111.32524,120.29634,106.80705,0.35546,0.32895,101.48441,15.88814,113.69822,12.56109,100.40833,3.81231,0.35987,0.00605,0.35913,0.36549,0.36712,0.31957,0.02117,0.32549,0.33419,0.33774,34.20482,NA,NA,NA,NA,NA
2013-02-19,2013,50,6,bartlettir_2013_02_19_120106.jpg,108.54945,119.26066,100.54475,0.36321,0.33059,108.40320,6.43386,119.94945,5.54307,102.99671,2.29193,0.36188,0.00568,0.36307,0.36398,0.36771,0.32696,0.01112,0.32885,0.33258,0.33775,35.27290,NA,NA,NA,NA,NA
2013-02-22,2013,53,6,bartlettir_2013_02_22_120109.jpg,87.86070,96.82971,86.76807,0.35670,0.32366,103.84498,9.67581,114.76510,9.32964,100.07784,6.33990,0.36003,0.00504,0.35940,0.36394,0.36608,0.32553,0.00791,0.32488,0.32938,0.33490,36.36513,NA,NA,NA,NA,NA
2013-02-25,2013,56,5,bartlettir_2013_02_25_120106.jpg,108.83758,117.10333,101.31088,0.35784,0.33258,101.48305,9.72808,113.83401,8.20947,100.47559,6.59255,0.36061,0.00339,0.36113,0.36412,0.36419,0.32088,0.00769,0.31903,0.32538,0.32970,37.47859,NA,NA,NA,NA,NA
2013-02-28,2013,59,6,bartlettir_2013_02_28_120106.jpg,95.68336,104.87497,92.79557,0.35750,0.32617,93.09568,13.50645,105.15516,12.77746,94.45746,9.16302,0.35922,0.00338,0.35974,0.36219,0.36272,0.31703,0.01022,0.32017,0.32559,0.32721,38.61037,NA,NA,NA,NA,NA
2013-03-03,2013,62,6,bartlettir_2013_03_03_120154.jpg,122.61507,130.57296,112.56341,0.35700,0.33524,103.88939,11.72526,115.91469,11.30478,100.57356,9.46826,0.36193,0.00513,0.36163,0.36651,0.36784,0.32395,0.00682,0.32290,0.32832,0.33214,39.75021,NA,NA,NA,NA,NA
2013-03-06,2013,65,6,bartlettir_2013_03_06_120105.jpg,98.00608,107.72447,97.51725,0.35524,0.32319,102.14725,10.30800,113.56254,9.84396,100.35135,8.29401,0.35937,0.00414,0.35862,0.36189,0.36445,0.32292,0.00797,0.32247,0.32313,0.33093,40.91708,NA,NA,NA,NA,NA
2013-03-09,2013,68,6,bartlettir_2013_03_09_120105.jpg,113.92020,127.01873,106.80039,0.36527,0.32760,109.90899,5.99212,123.14150,6.26302,103.67466,3.95572,0.36568,0.00591,0.36732,0.37029,0.37176,0.32630,0.00481,0.32777,0.32852,0.33094,42.08536,NA,NA,NA,NA,NA
2013-03-12,2013,71,6,bartlettir_2013_03_12_120105.jpg,80.20981,89.27532,80.08287,0.35772,0.32139,98.26677,11.70750,109.36179,13.17804,94.27330,9.85460,0.36200,0.00442,0.36123,0.36459,0.36746,0.32532,0.00516,0.32552,0.32844,0.33107,43.25985,NA,NA,NA,NA,NA
2013-03-15,2013,74,5,bartlettir_2013_03_15_123259.jpg,116.52585,131.11455,108.98354,0.36765,0.32675,109.38175,8.70864,121.13968,7.77886,103.95571,4.46472,0.36217,0.00563,0.36550,0.36702,0.36740,0.32665,0.00750,0.32675,0.33270,0.33407,44.43646,NA,NA,NA,NA,NA
2013-03-18,2013,77,6,bartlettir_2013_03_18_120105.jpg,117.23116,127.12972,108.71631,0.36006,0.33203,102.02379,18.87211,113.95033,18.38176,98.75503,13.28157,0.36194,0.00527,0.36243,0.36614,0.36786,0.32288,0.01131,0.32217,0.32993,0.33633,45.61442,NA,NA,NA,NA,NA
2013-03-21,2013,80,6,bartlettir_2013_03_21_120301.jpg,119.79272,127.31824,108.78613,0.35774,0.33659,111.51697,8.83885,124.26294,6.63076,107.79316,3.75367,0.36174,0.00541,0.36164,0.36704,0.36781,0.32416,0.00952,0.32282,0.33262,0.33583,46.78811,NA,NA,NA,NA,NA
2013-03-24,2013,83,6,bartlettir_2013_03_24_120107.jpg,121.33516,127.80530,109.68166,0.35618,0.33815,111.56398,9.74781,123.93987,9.71614,107.55632,5.91568,0.36112,0.00537,0.36106,0.36626,0.36673,0.32490,0.00866,0.32286,0.33171,0.33561,47.95692,NA,NA,NA,NA,NA
2013-03-27,2013,86,6,bartlettir_2013_03_27_120106.jpg,120.36167,128.91414,111.38965,0.35743,0.33372,116.61838,5.33908,129.14030,2.71005,110.64784,2.47191,0.36243,0.00551,0.36245,0.36775,0.36824,0.32706,0.00756,0.32770,0.33307,0.33556,49.11713,NA,NA,NA,NA,NA
2013-03-30,2013,89,6,bartlettir_2013_03_30_120153.jpg,121.56209,129.83800,109.67300,0.35959,0.33667,110.85165,9.38644,124.75516,8.68662,105.60252,5.38153,0.36562,0.00509,0.36699,0.36973,0.37074,0.32452,0.00771,0.32582,0.32676,0.33181,50.26668,NA,NA,NA,NA,NA
2013-04-02,2013,92,6,bartlettir_2013_04_02_120104.jpg,87.53784,98.78409,92.54909,0.35423,0.31390,110.42677,14.00173,122.77476,12.54023,105.97669,6.83239,0.36179,0.00515,0.36256,0.36618,0.36712,0.32464,0.01229,0.32550,0.33168,0.33855,51.40263,NA,NA,NA,NA,NA
2013-04-05,2013,95,5,bartlettir_2013_04_05_123106.jpg,120.74067,135.03611,107.64031,0.37157,0.33224,121.05062,1.80414,133.00079,2.04405,109.35760,0.93341,0.36598,0.00535,0.36736,0.37074,0.37124,0.33310,0.00473,0.33224,0.33390,0.33844,52.52401,NA,NA,NA,NA,NA
2013-04-08,2013,98,6,bartlettir_2013_04_08_120105.jpg,124.59281,128.18346,105.98855,0.35729,0.34728,110.01179,9.63490,118.61527,10.67424,98.73494,7.46027,0.36213,0.00548,0.36069,0.36650,0.36933,0.33606,0.00808,0.33702,0.34162,0.34494,53.62388,NA,NA,NA,NA,NA
2013-04-11,2013,101,6,bartlettir_2013_04_11_120108.jpg,105.16452,108.47612,90.08003,0.35716,0.34625,98.11260,7.05077,105.24652,7.66548,87.83968,5.68328,0.36135,0.00527,0.36055,0.36641,0.36767,0.33691,0.00764,0.33561,0.34459,0.34632,54.70909,NA,NA,NA,NA,NA
2013-04-14,2013,104,6,bartlettir_2013_04_14_120106.jpg,106.37836,111.25672,95.19448,0.35565,0.34005,107.52443,10.54903,114.87815,9.46051,94.56693,6.23906,0.36244,0.00553,0.36231,0.36725,0.36873,0.33880,0.00757,0.33743,0.34119,0.34738,55.76740,NA,NA,NA,NA,NA
2013-04-17,2013,107,6,bartlettir_2013_04_17_120106.jpg,123.08425,118.58016,91.42685,0.35600,0.36952,111.90032,8.95392,113.92683,8.33408,87.80385,5.73539,0.36327,0.00585,0.36344,0.36857,0.36949,0.35663,0.00792,0.35690,0.36104,0.36578,56.80179,NA,NA,NA,NA,NA
2013-04-20,2013,110,6,bartlettir_2013_04_20_120105.jpg,101.23356,93.99256,71.42875,0.35249,0.37964,102.84814,11.53237,99.97811,9.82331,74.53565,5.47887,0.36042,0.00621,0.36055,0.36574,0.36706,0.37025,0.00930,0.36984,0.37738,0.38070,57.80785,NA,NA,NA,NA,NA
2013-04-23,2013,113,6,bartlettir_2013_04_23_120104.jpg,76.59729,64.82989,45.31774,0.34716,0.41017,101.11826,18.55626,95.29216,21.66892,67.43448,16.34532,0.35990,0.00828,0.35857,0.36783,0.36994,0.38646,0.01688,0.38155,0.40210,0.40854,58.78422,NA,NA,NA,NA,NA
2013-04-26,2013,116,6,bartlettir_2013_04_26_120105.jpg,118.94230,112.58950,81.48261,0.35969,0.37999,105.92864,17.55747,104.84590,11.82042,76.98141,6.44338,0.36494,0.00587,0.36570,0.36977,0.37103,0.36604,0.01696,0.37390,0.37968,0.38140,59.72856,NA,NA,NA,NA,NA
2013-04-29,2013,119,7,bartlettir_2013_04_29_120106.jpg,116.27167,110.96674,79.71294,0.36151,0.37880,108.15331,13.39863,109.05942,11.86763,78.73072,6.09919,0.36826,0.00594,0.36726,0.37424,0.37527,0.36452,0.01218,0.36609,0.37194,0.37680,60.63943,NA,NA,NA,NA,NA
2013-05-02,2013,122,6,bartlettir_2013_05_02_120104.jpg,85.89685,88.04818,62.27703,0.37273,0.36363,105.14768,12.44795,106.41905,11.01285,73.67224,7.19277,0.37326,0.00527,0.37373,0.37622,0.37894,0.36817,0.00809,0.36708,0.37057,0.37693,61.51591,NA,NA,NA,NA,NA
2013-05-05,2013,125,6,bartlettir_2013_05_05_120105.jpg,107.49270,105.91755,67.25738,0.37738,0.38299,104.51404,4.22452,106.40796,1.06233,65.58400,4.47286,0.38515,0.01020,0.38525,0.38993,0.39631,0.37790,0.00469,0.37772,0.38256,0.38311,62.35455,NA,NA,NA,NA,NA
2013-05-08,2013,128,6,bartlettir_2013_05_08_120105.jpg,98.78150,107.83209,50.24434,0.41981,0.38458,90.02695,8.97299,100.88157,7.98885,47.90907,6.25561,0.42316,0.01031,0.42289,0.42746,0.43466,0.37683,0.00473,0.37594,0.38000,0.38286,63.15379,NA,NA,NA,NA,NA
2013-05-11,2013,131,6,bartlettir_2013_05_11_120104.jpg,70.99855,86.44753,34.38921,0.45063,0.37010,81.26397,14.31971,97.71867,13.13332,38.82629,5.55765,0.44968,0.00968,0.45034,0.45613,0.46052,0.37184,0.01347,0.36975,0.38209,0.38914,63.90722,NA,NA,NA,NA,NA
2013-05-14,2013,134,4,bartlettir_2013_05_14_120110.jpg,94.53446,110.64766,43.14367,0.44557,0.38069,86.17743,9.08256,103.75909,10.41921,41.86716,1.96440,0.44725,0.00614,0.44771,0.45119,0.45358,0.37135,0.00910,0.37421,0.37615,0.37887,64.39007,NA,NA,NA,NA,NA
2013-05-17,2013,137,6,bartlettir_2013_05_17_120128.jpg,60.73750,77.55242,31.96063,0.45552,0.35675,83.45547,12.30986,102.27059,12.51194,37.44149,3.31973,0.45844,0.00596,0.45862,0.45881,0.46420,0.37281,0.00946,0.37544,0.37810,0.38198,65.29513,NA,NA,NA,NA,NA
2013-05-20,2013,140,6,bartlettir_2013_05_20_120106.jpg,69.06113,85.79392,31.73209,0.45981,0.37013,75.75002,9.23841,93.43444,8.93930,32.60260,3.36204,0.46350,0.00811,0.46536,0.46932,0.47131,0.37479,0.00867,0.37495,0.37856,0.38408,65.91633,NA,NA,NA,NA,NA
2013-05-23,2013,143,6,bartlettir_2013_05_23_120105.jpg,72.07522,90.62483,30.51068,0.46905,0.37304,69.69365,4.93155,89.77487,5.00542,30.42158,1.96525,0.47294,0.00498,0.47121,0.47708,0.47957,0.36683,0.00516,0.36707,0.37149,0.37247,66.48960,NA,NA,NA,NA,NA
2013-05-26,2013,146,5,bartlettir_2013_05_26_123111.jpg,91.18305,114.10364,41.70796,0.46197,0.36917,79.48979,8.06185,100.72772,10.07228,36.57574,4.53424,0.46479,0.00752,0.46343,0.46351,0.47271,0.36673,0.00364,0.36778,0.36917,0.36987,67.01101,NA,NA,NA,NA,NA
2013-05-29,2013,149,6,bartlettir_2013_05_29_120104.jpg,56.57629,74.04929,26.06112,0.47259,0.36108,73.68050,12.11301,96.19704,14.79081,33.20187,6.26473,0.47454,0.00873,0.47288,0.47630,0.48461,0.36270,0.00315,0.36147,0.36445,0.36681,67.47712,NA,NA,NA,NA,NA
2013-06-01,2013,152,5,bartlettir_2013_06_01_120303.jpg,73.80531,102.71394,40.58066,0.47312,0.33996,71.51326,11.10621,99.26612,10.70263,36.92402,3.89990,0.47892,0.00909,0.47730,0.48101,0.48939,0.34260,0.01528,0.34718,0.35513,0.35584,67.82604,NA,NA,NA,NA,NA
2013-06-04,2013,155,5,bartlettir_2013_06_04_120105.jpg,83.75011,106.79167,44.41752,0.45451,0.35645,78.33786,6.54212,105.11376,7.14067,42.02560,4.60512,0.46673,0.00869,0.46414,0.47377,0.47693,0.34737,0.00505,0.34641,0.34777,0.35297,68.24776,NA,NA,NA,NA,NA
2013-06-07,2013,158,6,bartlettir_2013_06_07_120107.jpg,60.52735,80.25869,30.81865,0.46770,0.35271,71.64428,9.84686,95.14146,12.20208,36.82999,5.77215,0.46785,0.00712,0.46722,0.47221,0.47569,0.35184,0.00441,0.35158,0.35253,0.35619,68.55134,NA,NA,NA,NA,NA
2013-06-10,2013,161,2,bartlettir_2013_06_11_120301.jpg,45.01811,58.02655,26.13275,0.44920,0.34850,47.76068,2.74257,63.63685,5.61030,23.61586,2.51689,0.47042,0.02122,0.47042,0.48103,0.48740,0.35353,0.00503,0.35353,0.35605,0.35756,68.73607,NA,NA,NA,NA,NA
2013-06-13,2013,164,5,bartlettir_2013_06_13_120111.jpg,71.86519,94.03668,39.76686,0.45722,0.34942,73.62666,7.60078,98.24380,8.53081,39.76525,3.46561,0.46445,0.00730,0.46019,0.47237,0.47348,0.34755,0.00570,0.34942,0.35108,0.35306,68.97329,NA,NA,NA,NA,NA
2013-06-16,2013,167,21,bartlettir_2013_06_16_120302.jpg,61.49523,86.86245,33.84793,0.47673,0.33750,67.52021,8.31955,93.92209,10.29956,38.66782,4.38405,0.46944,0.00674,0.46892,0.47457,0.47662,0.33717,0.01136,0.33853,0.34389,0.34833,69.03041,NA,NA,NA,NA,NA
2013-06-19,2013,170,2,bartlettir_2013_06_20_120302.jpg,74.52793,98.03618,40.24314,0.46068,0.35021,73.78507,0.74286,99.24822,1.21204,40.69575,0.45261,0.46435,0.00367,0.46435,0.46618,0.46729,0.34525,0.00496,0.34525,0.34773,0.34922,69.10785,NA,NA,NA,NA,NA
2013-06-22,2013,173,3,bartlettir_2013_06_22_123116.jpg,54.89336,74.89037,30.03727,0.46859,0.34347,62.32501,8.76071,82.86898,7.52266,32.80026,2.62845,0.46627,0.00775,0.46859,0.47149,0.47323,0.34897,0.01226,0.34347,0.35472,0.36147,69.16576,NA,NA,NA,NA,NA
2013-06-25,2013,176,5,bartlettir_2013_06_25_120302.jpg,75.32260,98.26076,38.00705,0.46439,0.35598,70.20108,8.72438,93.81641,10.84635,37.15789,3.99781,0.46644,0.00544,0.46439,0.47259,0.47296,0.34862,0.00524,0.34778,0.35307,0.35482,69.09572,NA,NA,NA,NA,NA
2013-06-28,2013,179,4,bartlettir_2013_06_27_123105.jpg,69.28650,94.58041,38.36183,0.46769,0.34261,72.63964,2.64242,96.31791,2.76008,39.93430,1.11983,0.46110,0.00771,0.46282,0.46798,0.46849,0.34765,0.00501,0.34632,0.35045,0.35339,69.06594,NA,NA,NA,NA,NA
2013-07-01,2013,182,6,bartlettir_2013_07_01_120105.jpg,60.47430,77.40203,35.00395,0.44772,0.34980,65.07284,5.65216,87.20086,8.49903,37.07254,1.69372,0.45995,0.00844,0.46262,0.46682,0.46864,0.34358,0.00599,0.34304,0.34825,0.35109,68.91196,NA,NA,NA,NA,NA
2013-07-04,2013,185,6,bartlettir_2013_07_04_120106.jpg,76.30649,99.12305,39.74159,0.46067,0.35463,71.60781,10.90580,96.81260,11.95600,40.95745,3.79416,0.46252,0.00477,0.46279,0.46697,0.46801,0.34058,0.01453,0.33983,0.35103,0.35621,68.70694,NA,NA,NA,NA,NA
2013-07-07,2013,188,4,bartlettir_2013_07_07_120105.jpg,67.24952,87.87855,38.00337,0.45502,0.34821,72.19924,3.97558,97.20761,5.92614,40.17571,2.08530,0.46371,0.00845,0.46320,0.47146,0.47263,0.34452,0.00433,0.34468,0.34849,0.34900,68.39588,NA,NA,NA,NA,NA
2013-07-10,2013,191,6,bartlettir_2013_07_10_120539.jpg,49.75447,64.70949,31.11290,0.44450,0.34177,56.31725,12.65809,73.32020,17.79650,34.90002,6.42565,0.44324,0.01522,0.44765,0.45002,0.45449,0.34241,0.00617,0.34446,0.34741,0.34831,68.09835,NA,NA,NA,NA,NA
2013-07-13,2013,194,4,bartlettir_2013_07_12_123110.jpg,82.00282,111.13998,47.50747,0.46183,0.34076,76.75808,4.87496,101.96044,7.49942,44.14723,3.05674,0.45735,0.00543,0.45716,0.46228,0.46308,0.34458,0.00611,0.34555,0.35042,0.35058,67.71045,NA,NA,NA,NA,NA
2013-07-16,2013,197,4,bartlettir_2013_07_16_120111.jpg,77.96786,101.34160,44.26387,0.45328,0.34874,75.90829,2.56522,102.58641,2.36937,43.13106,1.88135,0.46299,0.00634,0.46470,0.46828,0.46889,0.34247,0.00379,0.34130,0.34319,0.34652,67.09802,NA,NA,NA,NA,NA
2013-07-19,2013,200,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-22,2013,203,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-25,2013,206,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-28,2013,209,9,bartlettir_2013_07_28_120107.jpg,64.42508,82.48691,36.91561,0.44872,0.35046,72.59653,6.71328,96.14197,9.53324,41.36999,3.14611,0.45723,0.00647,0.45948,0.46212,0.46421,0.34549,0.00350,0.34453,0.34843,0.35009,64.92070,NA,NA,NA,NA,NA
2013-07-31,2013,212,8,bartlettir_2013_07_31_120107.jpg,63.49586,86.40484,39.61584,0.45592,0.33504,64.69780,18.21511,83.99350,25.98573,38.27194,9.39175,0.44466,0.01907,0.45329,0.45792,0.46058,0.34745,0.01308,0.35159,0.35710,0.36090,64.20866,NA,NA,NA,NA,NA
2013-08-03,2013,215,56,bartlettir_2013_08_03_120110.jpg,81.74555,102.65566,45.23735,0.44703,0.35597,63.18366,13.16105,84.28869,17.98212,37.06577,5.80271,0.45464,0.01924,0.46089,0.46610,0.46779,0.34190,0.01304,0.34621,0.34981,0.35320,63.53214,NA,NA,NA,NA,NA
2013-08-06,2013,218,18,bartlettir_2013_08_06_120108.jpg,79.38585,100.71079,42.77619,0.45188,0.35619,78.47988,7.59969,102.64251,8.73445,44.15800,3.60785,0.45573,0.00489,0.45744,0.45902,0.46033,0.34802,0.00861,0.34793,0.35169,0.35727,62.64831,NA,NA,NA,NA,NA
2013-08-09,2013,221,18,bartlettir_2013_08_09_120114.jpg,66.24497,85.89973,36.11201,0.45629,0.35189,74.80705,11.92069,96.24293,14.01274,40.47309,6.67927,0.45566,0.00658,0.45616,0.45882,0.46045,0.35331,0.00746,0.35208,0.35800,0.36243,61.80344,NA,NA,NA,NA,NA
2013-08-12,2013,224,18,bartlettir_2013_08_12_120108.jpg,79.30144,98.93490,43.10202,0.44698,0.35828,70.23944,13.51159,91.23133,16.67322,39.64969,7.62692,0.45374,0.00494,0.45474,0.45676,0.45782,0.34918,0.01565,0.35435,0.35881,0.36202,60.91775,NA,NA,NA,NA,NA
2013-08-15,2013,227,18,bartlettir_2013_08_15_120111.jpg,95.35880,115.17859,50.92413,0.44052,0.36471,74.04534,12.56663,95.34796,12.64687,41.94076,5.23934,0.45189,0.00617,0.45307,0.45710,0.45868,0.34907,0.01046,0.34708,0.35407,0.36509,59.99698,NA,NA,NA,NA,NA
2013-08-18,2013,230,18,bartlettir_2013_08_18_120107.jpg,74.57192,90.72397,39.98131,0.44196,0.36327,79.23008,6.84206,100.39320,6.45279,42.70521,2.82270,0.45171,0.00566,0.45277,0.45630,0.45753,0.35597,0.00955,0.35649,0.36061,0.36437,59.04095,NA,NA,NA,NA,NA
2013-08-21,2013,233,18,bartlettir_2013_08_21_120127.jpg,84.31953,103.32681,43.51428,0.44699,0.36477,80.77150,3.35820,102.06970,3.21576,42.09464,1.49305,0.45381,0.00564,0.45664,0.45783,0.45912,0.35902,0.00689,0.35899,0.36209,0.36794,58.05164,NA,NA,NA,NA,NA
2013-08-24,2013,236,18,bartlettir_2013_08_24_120110.jpg,87.94213,106.41749,45.49988,0.44367,0.36664,85.13230,2.42484,106.40127,2.65646,44.38438,1.47552,0.45104,0.00465,0.45230,0.45434,0.45564,0.36085,0.00475,0.36052,0.36276,0.36691,57.03056,NA,NA,NA,NA,NA
2013-08-27,2013,239,18,bartlettir_2013_08_27_120108.jpg,73.77057,89.31469,37.03339,0.44631,0.36863,69.18611,10.10712,85.67188,11.19494,35.00775,4.85905,0.45161,0.00511,0.45273,0.45579,0.45777,0.36402,0.00666,0.36520,0.36861,0.37084,55.98317,NA,NA,NA,NA,NA
2013-08-30,2013,242,18,bartlettir_2013_08_30_120121.jpg,88.88880,102.02783,43.77430,0.43473,0.37875,71.10446,12.08933,86.82469,14.37361,36.85983,5.30871,0.44549,0.00628,0.44375,0.45064,0.45444,0.36461,0.00605,0.36395,0.36832,0.37165,54.90965,NA,NA,NA,NA,NA
2013-09-02,2013,245,18,bartlettir_2013_09_02_120107.jpg,55.57000,66.48081,27.93091,0.44326,0.37051,69.95157,9.74631,87.57951,11.68301,35.14032,5.57383,0.45483,0.00886,0.45563,0.46108,0.46461,0.36318,0.00776,0.36374,0.37030,0.37170,53.81034,NA,NA,NA,NA,NA
2013-09-05,2013,248,18,bartlettir_2013_09_05_120109.jpg,93.74131,108.89177,49.62062,0.43168,0.37162,87.28797,4.34738,106.86174,3.78493,45.42803,1.55879,0.44612,0.00530,0.44615,0.45038,0.45101,0.36418,0.00516,0.36382,0.36807,0.36981,52.69425,NA,NA,NA,NA,NA
2013-09-08,2013,251,18,bartlettir_2013_09_08_120107.jpg,76.10773,88.36051,43.84653,0.42417,0.36535,78.46866,9.10014,94.46866,9.51751,41.22161,3.19606,0.44110,0.00733,0.44248,0.44704,0.44797,0.36587,0.00819,0.36675,0.36918,0.37448,51.54860,NA,NA,NA,NA,NA
2013-09-11,2013,254,18,bartlettir_2013_09_11_120108.jpg,92.08234,102.73707,46.97237,0.42490,0.38083,79.93610,9.80033,92.59353,10.20340,38.05398,5.51770,0.44025,0.00862,0.43985,0.44726,0.45054,0.37951,0.00710,0.37783,0.38495,0.38848,50.40330,NA,NA,NA,NA,NA
2013-09-14,2013,257,18,bartlettir_2013_09_14_120107.jpg,96.14882,105.05931,49.52538,0.41901,0.38347,79.38558,16.95137,89.87726,21.02332,39.70075,8.84407,0.42883,0.01146,0.42862,0.43982,0.44025,0.38095,0.00732,0.37882,0.38491,0.39106,49.24434,NA,NA,NA,NA,NA
2013-09-17,2013,260,18,bartlettir_2013_09_17_120109.jpg,98.45275,104.22020,45.04368,0.42072,0.39744,87.22581,10.14900,98.22441,9.95988,42.50304,3.66924,0.43100,0.00648,0.43360,0.43671,0.43711,0.38210,0.00751,0.38233,0.38633,0.39056,48.07058,NA,NA,NA,NA,NA
2013-09-20,2013,263,18,bartlettir_2013_09_20_120110.jpg,101.47798,101.40197,45.98832,0.40745,0.40776,98.18043,2.29140,103.62558,2.32228,45.59290,1.50707,0.41889,0.00834,0.41792,0.42700,0.43004,0.39684,0.00584,0.39563,0.40122,0.40536,46.88641,NA,NA,NA,NA,NA
2013-09-23,2013,266,18,bartlettir_2013_09_23_120112.jpg,87.08369,85.67191,41.02379,0.40075,0.40735,86.13604,11.32170,89.08380,10.20718,41.99220,2.89496,0.40996,0.00611,0.41156,0.41507,0.41690,0.39567,0.01190,0.39857,0.40269,0.40983,45.70084,NA,NA,NA,NA,NA
2013-09-26,2013,269,18,bartlettir_2013_09_26_120109.jpg,107.61154,98.42052,46.56894,0.38963,0.42601,104.07355,8.49265,99.64236,5.21219,44.91593,2.98975,0.40113,0.00820,0.40019,0.40494,0.41278,0.41816,0.01151,0.41590,0.42583,0.43520,44.51277,NA,NA,NA,NA,NA
